feature	ham_probability	spam_probability
arabtop	2.1817902549029191e-07	1.364183153047435e-06
araby	2.1817902549029191e-07	2.182693044875896e-06
araceli	1.0908951274514595e-06	2.72836630609487e-07
aracelishammond	2.1817902549029191e-07	8.185098918284611e-07
arachne	2.1817902549029191e-07	3.2740395673138443e-06
arachnid	2.1817902549029191e-07	4.092549459142305e-06
arachnidsubstantive	2.1817902549029191e-07	5.45673261218974e-07
arachnophagous	2.1817902549029191e-07	1.6370197836569222e-06
araciligi	2.1817902549029191e-07	5.45673261218974e-07
araciyiz	2.1817902549029191e-07	8.185098918284611e-07
arad	2.1817902549029191e-07	5.45673261218974e-07
aradigm	1.3090741529417515e-06	2.72836630609487e-07
aradýðýnýz	2.1817902549029191e-07	5.45673261218974e-07
arafat	6.545370764708757e-07	8.730772179503584e-06
aragats	2.1817902549029191e-07	8.185098918284611e-07
aragos	4.3635805098058383e-07	2.72836630609487e-07
arai	6.545370764708757e-07	2.72836630609487e-07
aram	1.0472593223534012e-05	2.72836630609487e-07
arama	2.1817902549029191e-07	8.185098918284611e-07
arambruzabala	3.0545063568640866e-06	2.72836630609487e-07
aramcy	2.1817902549029191e-07	5.45673261218974e-07
aran	2.1817902549029191e-07	1.6370197836569222e-06
aranda	4.3635805098058383e-07	2.72836630609487e-07
araneous	2.1817902549029191e-07	2.455529675485383e-06
arangements	4.3635805098058383e-07	2.72836630609487e-07
arango	6.545370764708757e-07	2.72836630609487e-07
aranqtee	2.1817902549029191e-07	5.45673261218974e-07
aransas	6.545370764708757e-07	2.72836630609487e-07
aranteed	2.1817902549029191e-07	5.45673261218974e-07
arantelee	2.1817902549029191e-07	5.45673261218974e-07
aranteoe	2.1817902549029191e-07	5.45673261218974e-07
aranteure	2.1817902549029191e-07	5.45673261218974e-07
araoz	2.1817902549029191e-07	8.185098918284611e-07
arap	1.7454322039223353e-06	1.909856414266409e-06
arapaho	2.1817902549029191e-07	5.45673261218974e-07
ararat	4.3635805098058383e-07	2.72836630609487e-07
arasi	2.1817902549029191e-07	1.364183153047435e-06
araucaria	4.3635805098058383e-07	2.72836630609487e-07
araujo	1.0908951274514595e-06	2.72836630609487e-07
arava	2.1817902549029191e-07	3.2740395673138443e-06
araya	2.1817902549029191e-07	5.45673261218974e-07
arayabilirsiniz	2.1817902549029191e-07	1.091346522437948e-06
arayabilme	2.1817902549029191e-07	5.45673261218974e-07
arayiniz	2.1817902549029191e-07	5.45673261218974e-07
arayýn	2.1817902549029191e-07	8.185098918284611e-07
arb	1.963611229412627e-06	5.45673261218974e-07
arbalester	2.1817902549029191e-07	5.45673261218974e-07
arbeidswetgeving	2.1817902549029191e-07	8.185098918284611e-07
arbeit	2.1817902549029191e-07	3.819712828532818e-06
arbeiten	8.727161019611677e-07	1.091346522437948e-06
arbeitsam	2.1817902549029191e-07	5.45673261218974e-07
arbeitsb	2.1817902549029191e-07	5.45673261218974e-07
arbeitsethik	2.1817902549029191e-07	5.45673261218974e-07
arbeitslos	2.1817902549029191e-07	5.45673261218974e-07
arbeitsplatz	2.1817902549029191e-07	5.45673261218974e-07
arbeitsstellen	2.1817902549029191e-07	5.45673261218974e-07
arbeitstag	2.1817902549029191e-07	8.185098918284611e-07
arbeitstelefon	2.1817902549029191e-07	5.45673261218974e-07
arbeitsversionen	2.1817902549029191e-07	5.45673261218974e-07
arbeitsweisen	2.1817902549029191e-07	5.45673261218974e-07
arbeitzeit	2.1817902549029191e-07	8.185098918284611e-07
arber	2.399969280393211e-06	2.72836630609487e-07
arbi	2.1817902549029191e-07	5.45673261218974e-07
arbij	2.1817902549029191e-07	5.45673261218974e-07
arbiter	2.1817902549029191e-07	3.2740395673138443e-06
arbiterdid	2.1817902549029191e-07	5.45673261218974e-07
arbiters	4.3635805098058383e-07	2.72836630609487e-07
arbitrage	1.1999846401966055e-05	2.182693044875896e-06
arbitraged	4.3635805098058383e-07	2.72836630609487e-07
arbitrager	4.3635805098058383e-07	2.72836630609487e-07
arbitragers	4.3635805098058383e-07	2.72836630609487e-07
arbitrages	6.545370764708757e-07	2.72836630609487e-07
arbitragethermofax	2.1817902549029191e-07	5.45673261218974e-07
arbitrageur	1.5272531784320433e-06	2.72836630609487e-07
arbitrageurs	1.5272531784320433e-06	2.72836630609487e-07
arbitraging	4.3635805098058383e-07	2.72836630609487e-07
arbitral	2.1817902549029191e-07	5.45673261218974e-07
arbitrarily	4.3635805098058383e-07	2.455529675485383e-06
arbitrary	3.0545063568640866e-06	2.182693044875896e-06
arbitrate	1.5272531784320433e-06	3.5468761979233314e-06
arbitrates	2.1817902549029191e-07	5.45673261218974e-07
arbitration	1.5927068860791308e-05	2.72836630609487e-07
arbitrator	2.8363273313737948e-06	8.185098918284611e-07
arbitrators	6.545370764708757e-07	5.45673261218974e-07
arbor	6.545370764708757e-07	5.45673261218974e-07
arboreal	2.1817902549029191e-07	4.911059350970766e-06
arborealcrop	2.1817902549029191e-07	5.45673261218974e-07
arboretum	1.3090741529417515e-06	3.2740395673138443e-06
arbour	2.1817902549029191e-07	5.45673261218974e-07
arbqgin	2.1817902549029191e-07	5.45673261218974e-07
arbs	2.399969280393211e-06	2.72836630609487e-07
arbutus	2.1817902549029191e-07	3.2740395673138443e-06
arc	3.4908644078446706e-06	7.639425657065636e-06
arca	2.1817902549029191e-07	5.45673261218974e-07
arcabouo	2.1817902549029191e-07	8.185098918284611e-07
arcade	6.545370764708757e-07	3.819712828532818e-06
arcadeleopard	2.1817902549029191e-07	5.45673261218974e-07
arcadia	2.1817902549029191e-07	3.2740395673138443e-06
arcadian	2.1817902549029191e-07	5.45673261218974e-07
arcado	2.1817902549029191e-07	1.6370197836569222e-06
arcana	2.1817902549029191e-07	2.72836630609487e-06
arcane	6.545370764708757e-07	4.092549459142305e-06
arccos	2.1817902549029191e-07	1.909856414266409e-06
arccosine	2.1817902549029191e-07	2.455529675485383e-06
arccostenor	2.1817902549029191e-07	5.45673261218974e-07
arcelia	2.1817902549029191e-07	5.45673261218974e-07
arcexplorer	2.1817902549029191e-07	8.185098918284611e-07
arch	6.545370764708757e-07	3.819712828532818e-06
archae	2.1817902549029191e-07	1.909856414266409e-06
archaeological	2.1817902549029191e-07	5.45673261218974e-07
archaeologist	2.1817902549029191e-07	5.45673261218974e-07
archaeology	6.545370764708757e-07	2.72836630609487e-07
archaic	4.3635805098058383e-07	3.5468761979233314e-06
archaically	2.1817902549029191e-07	5.45673261218974e-07
archaicterrify	2.1817902549029191e-07	5.45673261218974e-07
archaism	2.1817902549029191e-07	2.72836630609487e-06
archaismcoupon	2.1817902549029191e-07	5.45673261218974e-07
archaize	2.1817902549029191e-07	5.45673261218974e-07
archana	4.3635805098058383e-07	2.72836630609487e-07
archangel	2.1817902549029191e-07	4.365386089751792e-06
archbishop	2.1817902549029191e-07	3.0012029367043573e-06
archdiocese	2.1817902549029191e-07	3.0012029367043573e-06
archdioceseshmuel	2.1817902549029191e-07	5.45673261218974e-07
archearl	2.1817902549029191e-07	5.45673261218974e-07
archenemy	2.1817902549029191e-07	3.819712828532818e-06
archeologist	2.1817902549029191e-07	5.45673261218974e-07
archer	1.2872562503927223e-05	3.5468761979233314e-06
archerfish	2.1817902549029191e-07	5.45673261218974e-07
archery	2.1817902549029191e-07	2.455529675485383e-06
arches	2.1817902549029191e-07	8.185098918284611e-07
archesl	2.1817902549029191e-07	5.45673261218974e-07
archetype	2.1817902549029191e-07	3.5468761979233314e-06
archetypical	2.1817902549029191e-07	1.909856414266409e-06
archetypicalsedimentary	2.1817902549029191e-07	5.45673261218974e-07
archfool	2.1817902549029191e-07	2.455529675485383e-06
archibald	2.1817902549029191e-07	4.365386089751792e-06
archibold	6.545370764708757e-07	2.72836630609487e-07
archiboldn	4.3635805098058383e-07	2.72836630609487e-07
archie	8.727161019611677e-07	2.72836630609487e-07
archieve	2.1817902549029191e-07	8.185098918284611e-07
archill	2.1817902549029191e-07	5.45673261218974e-07
archilochian	2.1817902549029191e-07	5.45673261218974e-07
archimedean	2.1817902549029191e-07	8.185098918284611e-07
archimedes	2.1817902549029191e-07	8.185098918284611e-07
arching	2.1817902549029191e-07	3.0012029367043573e-06
archipelago	4.3635805098058383e-07	4.365386089751792e-06
archipelagoes	2.1817902549029191e-07	5.45673261218974e-07
architecht	2.1817902549029191e-07	8.185098918284611e-07
architect	1.963611229412627e-06	2.4282460124244345e-05
architectonic	2.1817902549029191e-07	2.455529675485383e-06
architectonics	2.1817902549029191e-07	5.45673261218974e-07
architects	2.399969280393211e-06	7.912262287675123e-06
architectural	4.3635805098058383e-07	8.457935548894097e-06
architecturally	2.1817902549029191e-07	5.45673261218974e-07
architecture	8.945340045101968e-06	6.548079134627689e-06
architectures	2.1817902549029191e-07	4.911059350970766e-06
architeriors	4.3635805098058383e-07	2.72836630609487e-07
architis	2.1817902549029191e-07	5.45673261218974e-07
archiv	2.1817902549029191e-07	1.909856414266409e-06
archival	2.1817902549029191e-07	4.638222720361279e-06
archive	1.0908951274514596e-05	8.457935548894097e-06
archived	1.963611229412627e-06	1.364183153047435e-06
archivers	2.1817902549029191e-07	5.45673261218974e-07
archives	3.0545063568640866e-06	8.18509891828461e-06
archiving	8.727161019611677e-07	5.45673261218974e-07
archivist	2.1817902549029191e-07	8.185098918284611e-07
archivo	2.1817902549029191e-07	1.091346522437948e-06
archivos	2.1817902549029191e-07	2.72836630609487e-06
archly	2.1817902549029191e-07	5.45673261218974e-07
archpastor	2.1817902549029191e-07	1.091346522437948e-06
archpontiff	2.1817902549029191e-07	5.45673261218974e-07
archrival	6.545370764708757e-07	2.72836630609487e-07
archvillain	8.727161019611677e-07	2.72836630609487e-07
archway	2.1817902549029191e-07	5.45673261218974e-07
archyone	2.1817902549029191e-07	5.45673261218974e-07
arcing	2.1817902549029191e-07	1.6370197836569222e-06
arclength	2.1817902549029191e-07	2.455529675485383e-06
arclengthheaven	2.1817902549029191e-07	5.45673261218974e-07
arclight	4.3635805098058383e-07	2.72836630609487e-07
arcmail	6.545370764708757e-07	2.72836630609487e-07
arcmcdgals	2.1817902549029191e-07	5.45673261218974e-07
arco	2.399969280393211e-06	1.364183153047435e-06
arcor	8.727161019611677e-07	2.72836630609487e-07
arcos	3.0545063568640866e-06	2.72836630609487e-07
arcquent	2.1817902549029191e-07	1.091346522437948e-06
arcserve	4.3635805098058383e-07	2.72836630609487e-07
arcsin	2.1817902549029191e-07	2.72836630609487e-06
arcsine	2.1817902549029191e-07	1.6370197836569222e-06
arctan	2.1817902549029191e-07	2.72836630609487e-06
arctangent	2.1817902549029191e-07	1.364183153047435e-06
arctangentnellie	2.1817902549029191e-07	5.45673261218974e-07
arctic	1.963611229412627e-06	4.638222720361279e-06
arcturus	2.1817902549029191e-07	3.819712828532818e-06
arcuate	2.1817902549029191e-07	8.185098918284611e-07
arcview	2.1817902549029191e-07	5.45673261218974e-07
arcy	4.145401484315546e-06	2.72836630609487e-07
arcyl	2.1817902549029191e-07	8.185098918284611e-07
ard	1.0908951274514595e-06	1.364183153047435e-06
ardai	4.3635805098058383e-07	2.72836630609487e-07
arde	2.1817902549029191e-07	5.45673261218974e-07
ardeidae	2.1817902549029191e-07	8.185098918284611e-07
ardeil	2.1817902549029191e-07	5.45673261218974e-07
ardella	2.1817902549029191e-07	5.45673261218974e-07
arden	2.1817902549029191e-07	3.0012029367043573e-06
ardency	2.1817902549029191e-07	2.455529675485383e-06
ardenofe	2.1817902549029191e-07	8.185098918284611e-07
ardent	2.1817902549029191e-07	3.5468761979233314e-06
ardi	2.1817902549029191e-07	5.45673261218974e-07
ardihmkvkgfkrbkipa	2.1817902549029191e-07	8.185098918284611e-07
ardina	4.3635805098058383e-07	2.72836630609487e-07
ardith	2.1817902549029191e-07	8.185098918284611e-07
ardizzoni	8.727161019611677e-07	2.72836630609487e-07
ardkbpchfdwhavbp	2.1817902549029191e-07	8.185098918284611e-07
ardlesmes	2.1817902549029191e-07	5.45673261218974e-07
ardm	6.545370764708757e-07	2.72836630609487e-07
ardmore	2.181790254902919e-06	2.72836630609487e-07
ardour	2.1817902549029191e-07	5.45673261218974e-07
ardsley	2.1817902549029191e-07	1.091346522437948e-06
arduous	4.3635805098058383e-07	4.638222720361279e-06
ardxeless	2.1817902549029191e-07	5.45673261218974e-07
are	0.004220455069084207	0.004571104909231346
area	0.00016647059644909272	0.00019071280479603144
areaburgundian	2.1817902549029191e-07	5.45673261218974e-07
areaclick	2.1817902549029191e-07	5.45673261218974e-07
areadvised	2.1817902549029191e-07	5.45673261218974e-07
areahotels	4.3635805098058383e-07	2.72836630609487e-07
areanother	2.1817902549029191e-07	8.185098918284611e-07
areas	0.000105380469311811	6.247958840957253e-05
areaspirate	2.1817902549029191e-07	5.45673261218974e-07
areaway	2.1817902549029191e-07	6.0024058734087145e-06
areawide	2.1817902549029191e-07	3.2740395673138443e-06
aredit	2.1817902549029191e-07	1.6370197836569222e-06
aredynast	2.1817902549029191e-07	8.185098918284611e-07
areejaljazeera	2.1817902549029191e-07	1.091346522437948e-06
arefieva	6.545370764708757e-07	2.72836630609487e-07
arefresh	2.1817902549029191e-07	8.185098918284611e-07
aregoiuts	2.1817902549029191e-07	5.45673261218974e-07
arehappy	2.1817902549029191e-07	5.45673261218974e-07
arehardly	2.1817902549029191e-07	5.45673261218974e-07
areia	2.1817902549029191e-07	5.45673261218974e-07
areinterested	2.1817902549029191e-07	5.45673261218974e-07
areinvited	2.1817902549029191e-07	5.45673261218974e-07
areliable	2.1817902549029191e-07	5.45673261218974e-07
arellano	2.1817902549029191e-07	1.909856414266409e-06
arem	4.3635805098058383e-07	2.72836630609487e-07
aremidolm	2.1817902549029191e-07	5.45673261218974e-07
aremore	2.1817902549029191e-07	5.45673261218974e-07
aren	4.014494069021371e-05	1.5006014683521787e-05
arena	1.3527099580398099e-05	1.3368994899864864e-05
arenaceous	2.1817902549029191e-07	2.72836630609487e-06
arenas	3.927222458825254e-06	2.72836630609487e-07
arendes	4.3635805098058383e-07	2.72836630609487e-07
arends	2.1817902549029191e-07	8.185098918284611e-07
arent	4.3635805098058383e-07	5.45673261218974e-07
arentjan	4.3635805098058383e-07	2.72836630609487e-07
areport	4.3635805098058383e-07	2.72836630609487e-07
arequipa	2.1817902549029191e-07	2.72836630609487e-06
areregistering	2.1817902549029191e-07	8.185098918284611e-07
arereluctant	2.1817902549029191e-07	5.45673261218974e-07
arerequired	2.1817902549029191e-07	5.45673261218974e-07
ares	2.1817902549029191e-07	2.182693044875896e-06
arescam	2.1817902549029191e-07	8.185098918284611e-07
aresubjectto	2.1817902549029191e-07	8.185098918284611e-07
aret	2.1817902549029191e-07	3.0012029367043573e-06
arete	2.1817902549029191e-07	5.45673261218974e-07
arethey	2.1817902549029191e-07	5.45673261218974e-07
arethong	2.1817902549029191e-07	8.185098918284611e-07
aretrapped	2.1817902549029191e-07	5.45673261218974e-07
arev	2.1817902549029191e-07	8.185098918284611e-07
areva	5.890833688237881e-06	2.72836630609487e-07
areveffo	1.0908951274514595e-06	2.72836630609487e-07
arewell	2.1817902549029191e-07	5.45673261218974e-07
arfan	1.0908951274514595e-06	2.72836630609487e-07
arfhinaca	2.1817902549029191e-07	5.45673261218974e-07
arfsten	5.890833688237881e-06	2.72836630609487e-07
arfxii	2.1817902549029191e-07	5.45673261218974e-07
arg	2.1817902549029191e-07	1.091346522437948e-06
argamaso	2.1817902549029191e-07	5.45673261218974e-07
argc	2.1817902549029191e-07	8.185098918284611e-07
arge	2.1817902549029191e-07	1.7734380989616656e-05
argeers	2.1817902549029191e-07	5.45673261218974e-07
argent	8.727161019611677e-07	2.72836630609487e-06
argentiferous	2.1817902549029191e-07	8.185098918284611e-07
argentina	2.290879767648065e-05	1.6643034467178707e-05
argentinabases	2.1817902549029191e-07	5.45673261218974e-07
argentinadatos	2.1817902549029191e-07	5.45673261218974e-07
argentinal	2.1817902549029191e-07	5.45673261218974e-07
argentinanuea	2.1817902549029191e-07	5.45673261218974e-07
argentinanuevisima	2.1817902549029191e-07	5.45673261218974e-07
argentinas	2.1817902549029191e-07	8.185098918284611e-07
argentinasbases	2.1817902549029191e-07	5.45673261218974e-07
argentine	7.199907841179633e-06	2.72836630609487e-07
argentines	6.545370764708757e-07	2.72836630609487e-07
argentinia	4.3635805098058383e-07	2.72836630609487e-07
argentinian	4.3635805098058383e-07	2.72836630609487e-07
argentino	2.1817902549029191e-07	3.2740395673138443e-06
argentinos	2.1817902549029191e-07	1.091346522437948e-06
arger	2.1817902549029191e-07	8.185098918284611e-07
argest	2.1817902549029191e-07	1.5824524575350246e-05
argillaceous	2.1817902549029191e-07	2.182693044875896e-06
arginine	2.1817902549029191e-07	1.091346522437948e-06
arginineleonid	2.1817902549029191e-07	5.45673261218974e-07
argive	2.1817902549029191e-07	3.5468761979233314e-06
argo	2.1817902549029191e-07	2.72836630609487e-06
argon	2.1817902549029191e-07	3.5468761979233314e-06
argonaut	2.1817902549029191e-07	2.182693044875896e-06
argonauts	2.1817902549029191e-07	5.45673261218974e-07
argonne	3.927222458825254e-06	1.364183153047435e-06
argos	2.1817902549029191e-07	1.091346522437948e-06
argosy	2.1817902549029191e-07	8.185098918284611e-07
argot	2.1817902549029191e-07	3.819712828532818e-06
argpc	2.1817902549029191e-07	1.364183153047435e-06
argtu	2.1817902549029191e-07	5.45673261218974e-07
argu	2.1817902549029191e-07	5.45673261218974e-07
arguable	4.3635805098058383e-07	2.72836630609487e-07
arguably	4.363580509805838e-06	2.72836630609487e-07
argue	1.2872562503927223e-05	1.5006014683521787e-05
argued	1.1345309325495179e-05	5.45673261218974e-07
arguement	6.545370764708757e-07	2.72836630609487e-07
argues	5.018117586276714e-06	2.72836630609487e-07
argueta	6.545370764708757e-07	2.72836630609487e-07
arguijo	1.3090741529417515e-06	2.72836630609487e-07
arguing	7.199907841179633e-06	2.455529675485383e-06
argument	1.0472593223534012e-05	6.548079134627689e-06
argumentation	2.1817902549029191e-07	3.5468761979233314e-06
argumentative	2.1817902549029191e-07	3.0012029367043573e-06
argumentos	2.1817902549029191e-07	8.185098918284611e-07
arguments	8.290802968631092e-06	8.185098918284611e-07
argus	5.236296611767006e-06	3.2740395673138443e-06
argv	2.1817902549029191e-07	1.091346522437948e-06
arh	2.1817902549029191e-07	5.45673261218974e-07
